Pakelimo_iraso_ID,Konteinerio_Nr,Konteinerio_RFID,Konteinerio_talpa,Konteinerio_latitude,Konteinerio_longitude,Konteinerio_vietove,Konteinerio_gatve,Konteinerio_namas,Vezejas,Automobilis,Pakelimo_data__laikas,Svoris_kg_,Pakelimo_tasko_latitude,Pakelimo_tasko_longitude,Duomenu_pateikimo_data__laikas,Zona
266622,13-L-217221,0512021373FEDCBA00035912,5,54.6649,25.2875,Vilniaus m.,Dzūkų g.,38,Ekonovus,,2/2/2023 11:15:15 AM,0.1805,54.6647,25.288,2/2/2023 11:55:36 AM,Vilniaus m. BA3
265208,13-L-214610,E200001C3618005810901FB5,0.24,54.6645,25.2894,Vilniaus m.,Dzūkų g.,52A,Ekonovus,,2/2/2023 9:17:26 AM,0.007,54.6645,25.2893,2/2/2023 10:04:47 AM,Vilniaus m. BA3
265344,13-L-202956,E200001706160167174068DB,0.77,54.6649,25.292,Vilniaus m.,Dzūkų g.,64,Ekonovus,,2/2/2023 9:35:58 AM,0.03,54.6649,25.2919,2/2/2023 10:14:13 AM,Vilniaus m. BA3
263188,13-L-218283,0512021373FEDCBA00019075,1.1,54.6661,25.231,Vilniaus m.,Elektrinės g.,8,Ekonovus,,2/2/2023 6:33:53 AM,0.0355,54.6661,25.2309,2/2/2023 7:24:05 AM,Vilniaus m. BA3
263189,13-L-217872,0512021373FEDCBA00019286,1.1,54.6662,25.2307,Vilniaus m.,Elektrinės g.,8,Ekonovus,,2/2/2023 6:34:07 AM,0.0405,54.6661,25.231,2/2/2023 7:24:05 AM,Vilniaus m. BA3
263190,13-L-219086,0512021373FEDCBA00085814,1.1,54.6661,25.231,Vilniaus m.,Elektrinės g.,8,Ekonovus,,2/2/2023 6:34:07 AM,0.035,54.6661,25.231,2/2/2023 7:24:05 AM,Vilniaus m. BA3
267228,13-L-200776,E2000017061501012420225C,0.24,54.6664,25.3034,Vilniaus m.,Gardino g.,29,Ekonovus,,2/2/2023 12:15:56 PM,0.0095,54.6664,25.3034,2/2/2023 12:57:24 PM,Vilniaus m. BA3
267223,13-L-213800,E200001C3618010607304ECD,0.12,54.6654,25.3001,Vilniaus m.,Gardino g.,6,Ekonovus,,2/2/2023 12:10:36 PM,0.0045,54.6654,25.3001,2/2/2023 12:57:23 PM,Vilniaus m. BA3
267227,13-L-207711,E20000175713019011909FCD,0.12,54.6662,25.3031,Vilniaus m.,Gardino g.,27,Ekonovus,,2/2/2023 12:15:02 PM,0.0055,54.6662,25.3029,2/2/2023 12:57:24 PM,Vilniaus m. BA3
267222,13-L-205507,E2000017060D01700550E329,0.24,54.6654,25.3001,Vilniaus m.,Gardino g.,4,Ekonovus,,2/2/2023 12:10:36 PM,0.008,54.6654,25.3001,2/2/2023 12:57:23 PM,Vilniaus m. BA3
264687,13-L-220246,E200470E7E306026614F0115,0.24,54.6646,25.2669,Vilniaus m.,Garvežių g.,2,Ekonovus,,2/2/2023 8:36:33 AM,0.009,54.6645,25.2672,2/2/2023 9:14:36 AM,Vilniaus m. BA3
267230,13-L-211071,E200001B360502002590AB54,0.24,54.6666,25.3038,Vilniaus m.,Gardino g.,20,Ekonovus,,2/2/2023 12:16:52 PM,0.007,54.6666,25.3037,2/2/2023 12:57:24 PM,Vilniaus m. BA3
267224,13-L-200770,E20000170615025124602002,0.12,54.6656,25.3014,Vilniaus m.,Gardino g.,21,Ekonovus,,2/2/2023 12:13:02 PM,0.0045,54.6657,25.3014,2/2/2023 12:57:23 PM,Vilniaus m. BA3
262757,13-L-309467,E200001C361802601120E87A,1.1,54.6865,25.2859,Vilniaus m.,Gedimino pr.,1,Ekonovus,,2/2/2023 6:00:40 AM,0.041,54.6865,25.2862,2/2/2023 6:53:01 AM,Vilniaus m. BA5
262621,13-L-313336,E200470FC6D0602675D90110,1.1,54.6865,25.2859,Vilniaus m.,Gedimino pr.,1,Ekonovus,,2/2/2023 5:59:56 AM,0.033,54.6865,25.2861,2/2/2023 6:37:12 AM,Vilniaus m. BA5
262358,13-L-313757,E200471773206026F09E010F,0.77,54.6877,25.2752,Vilniaus m.,Gedimino pr.,28,Ekonovus,,2/2/2023 5:21:04 AM,0.027,54.6877,25.2753,2/2/2023 6:21:40 AM,Vilniaus m. BA5
262151,13-L-304142,E20000175611012714008B9B,1.1,54.6887,25.2722,Vilniaus m.,Gedimino pr.,29,Ekonovus,,2/2/2023 5:04:24 AM,0.0365,54.6888,25.2723,2/2/2023 5:53:23 AM,Vilniaus m. BA5
266450,13-L-313583,E20047185D906026FF45010C,0.77,54.6878,25.2707,Vilniaus m.,Gedimino pr.,40,Ekonovus,,2/2/2023 11:06:01 AM,0.028,54.6879,25.2707,2/2/2023 11:45:21 AM,Vilniaus m. BA5
266455,13-L-310589,0512021373FEDCBA00036044,0.77,54.6877,25.2708,Vilniaus m.,Gedimino pr.,40,Ekonovus,,2/2/2023 11:07:03 AM,0.03,54.6879,25.2708,2/2/2023 11:45:21 AM,Vilniaus m. BA5
261563,13-L-313643,E2004717E5006026F7BC0112,1.1,54.6897,25.2651,Vilniaus m.,Gedimino pr.,56,Ekonovus,,2/2/2023 3:35:03 AM,0.0355,54.6897,25.265,2/2/2023 4:13:15 AM,Vilniaus m. BA5
262404,13-L-311272,0512021373FEDCBA00036761,1.1,54.6872,25.2826,Vilniaus m.,Gedimino pr.,9,Ekonovus,,2/2/2023 5:33:28 AM,0.04,54.6872,25.2828,2/2/2023 6:21:45 AM,Vilniaus m. BA5
262008,13-L-313640,E2004717DFC06026F7680114,1.1,54.6885,25.2748,Vilniaus m.,Gedimino pr.,27,Ekonovus,,2/2/2023 4:50:28 AM,0.043,54.6886,25.2748,2/2/2023 5:43:23 AM,Vilniaus m. BA5
261557,13-L-313758,E20047177A606026F1120108,1.1,54.6897,25.2667,Vilniaus m.,Gedimino pr.,39,Ekonovus,,2/2/2023 3:31:37 AM,0.037,54.6894,25.2666,2/2/2023 4:13:15 AM,Vilniaus m. BA5
262983,13-L-311683,E200470344F06026ADBB010B,1.1,54.6894,25.2605,Vilniaus m.,Gedimino pr.,64,Ekonovus,,2/2/2023 6:21:02 AM,0.0355,54.6893,25.26,2/2/2023 7:05:13 AM,Vilniaus m. BA5
262985,13-L-313784,E200471760206026EF6E010C,1.1,54.6894,25.2603,Vilniaus m.,Gedimino pr.,64,Ekonovus,,2/2/2023 6:21:10 AM,0.043,54.6893,25.26,2/2/2023 7:05:13 AM,Vilniaus m. BA5
262373,13-L-313548,E20047185D606026FF42010B,1.1,54.7028,25.2638,Vilniaus m.,Geležinio Vilko g.,4,Ekonovus,,2/2/2023 5:24:51 AM,0.0395,54.7028,25.2639,2/2/2023 6:21:42 AM,Vilniaus m. BA5
266963,13-L-304158,E20000175611009714008B5C,1.1,54.6993,25.262,Vilniaus m.,Geležinio Vilko g.,18A,Ekonovus,,2/2/2023 11:40:44 AM,0.039,54.6993,25.2618,2/2/2023 12:25:59 PM,Vilniaus m. BA5
266965,13-L-313675,E2004717DEB06026F7570112,1.1,54.6993,25.2619,Vilniaus m.,Geležinio Vilko g.,18A,Ekonovus,,2/2/2023 11:41:10 AM,0.037,54.6993,25.2618,2/2/2023 12:25:59 PM,Vilniaus m. BA5
262554,13-L-420168,E20047089CF06026033B0114,5,54.7373,25.2376,Vilniaus m.,Gedvydžių g.,8,Ekonovus,,2/2/2023 5:52:22 AM,0.175,54.7369,25.2379,2/2/2023 6:36:49 AM,Vilniaus m. BA1
261578,13-L-420652,E2004716E7806026E7E4010C,1.1,54.7077,25.2688,Vilniaus m.,Geležinio Vilko g.,55,Ekonovus,,2/2/2023 3:47:42 AM,0.0345,54.7074,25.2679,2/2/2023 4:32:59 AM,Vilniaus m. BA1
261730,13-L-313760,E200471778606026F0F2010F,1.1,54.691,25.2651,Vilniaus m.,Gynėjų g.,4,Ekonovus,,2/2/2023 4:12:45 AM,0.035,54.6913,25.2645,2/2/2023 4:53:12 AM,Vilniaus m. BA5
269096,13-L-144696,4000000ED96DF3,0.24,,,Vilniaus m.,Gumbinės g.,18,Ecoservice,,2/2/2023 4:28:59 PM,0.002,54.7173,25.1818,2/2/2023 5:00:01 PM,Vilniaus m. BA4
264889,13-L-205428,E2000017060D01010540E432,0.24,54.6679,25.2874,Vilniaus m.,Gudų g.,3B,Ekonovus,,2/2/2023 8:52:16 AM,0.008,54.668,25.2873,2/2/2023 9:34:26 AM,Vilniaus m. BA3
266350,13-L-221325,E20047141E106026BB4D0112,5,54.6677,25.2877,Vilniaus m.,Gudų g.,9,Ekonovus,,2/2/2023 10:54:35 AM,0.1755,54.6674,25.2878,2/2/2023 11:35:34 AM,Vilniaus m. BA3
267878,13-L-207748,E2000017571301890950B910,0.24,54.6632,25.2631,Vilniaus m.,Iešmininkų g.,17A,Ekonovus,,2/2/2023 1:13:19 PM,0.009,54.6631,25.2631,2/2/2023 1:55:16 PM,Vilniaus m. BA3
262814,13-L-313555,E20047184F206026FE5E0108,1.1,54.6812,25.2716,Vilniaus m.,J. Basanavičiaus g.,19,Ekonovus,,2/2/2023 6:18:05 AM,0.034,54.681,25.2714,2/2/2023 6:53:07 AM,Vilniaus m. BA5
265670,13-L-208734,E20000178401013821503770,0.12,54.6633,25.2959,Vilniaus m.,J. Bielinio g.,3,Ekonovus,,2/2/2023 10:00:29 AM,0.0045,54.6633,25.2959,2/2/2023 10:44:18 AM,Vilniaus m. BA3
265575,13-L-208733,E200001784010206215037FE,0.12,54.6628,25.2956,Vilniaus m.,J. Bielinio g.,5,Ekonovus,,2/2/2023 9:59:37 AM,0.0055,54.6629,25.2956,2/2/2023 10:34:43 AM,Vilniaus m. BA3
261591,13-L-310375,E200001C3618013608106890,0.77,54.6879,25.2649,Vilniaus m.,J. Jasinskio g.,8,Ekonovus,,2/2/2023 3:42:03 AM,0.03,54.688,25.2649,2/2/2023 4:33:11 AM,Vilniaus m. BA5
262809,13-L-308725,E200001C3616012709906233,1.1,54.681,25.2719,Vilniaus m.,J. Basanavičiaus g.,16,Ekonovus,,2/2/2023 6:16:24 AM,0.043,54.681,25.2713,2/2/2023 6:53:06 AM,Vilniaus m. BA5
261520,13-L-313764,E200471778E06026F0FA0112,1.1,54.681,25.2639,Vilniaus m.,J. Basanavičiaus g.,41,Ekonovus,,2/2/2023 3:07:21 AM,0.0335,54.681,25.2642,2/2/2023 4:03:13 AM,Vilniaus m. BA5
263227,13-L-301145,E2000017061501772910015A,1.1,54.6879,25.267,Vilniaus m.,J. Jasinskio g.,1,Ekonovus,,2/2/2023 6:31:52 AM,0.0395,54.6878,25.267,2/2/2023 7:24:16 AM,Vilniaus m. BA5
263244,13-L-301146,E20000170615017529100159,1.1,54.6881,25.2673,Vilniaus m.,J. Jasinskio g.,1,Ekonovus,,2/2/2023 6:36:12 AM,0.0425,54.688,25.2671,2/2/2023 7:24:17 AM,Vilniaus m. BA5
262187,13-L-307737,E200001C361602211110C882,1.1,54.6735,25.2776,Vilniaus m.,J. Jablonskio g.,3,Ekonovus,,2/2/2023 5:14:05 AM,0.041,54.6737,25.2774,2/2/2023 5:53:27 AM,Vilniaus m. BA5
262189,13-L-307005,E200001D731301960850AE06,1.1,54.6735,25.2776,Vilniaus m.,J. Jablonskio g.,3,Ekonovus,,2/2/2023 5:14:33 AM,0.0395,54.6737,25.2775,2/2/2023 5:53:27 AM,Vilniaus m. BA5
262190,13-L-306089,E200001D8105015425808005,1.1,54.6737,25.2775,Vilniaus m.,J. Jablonskio g.,3,Ekonovus,,2/2/2023 5:14:35 AM,0.041,54.6737,25.2775,2/2/2023 5:53:27 AM,Vilniaus m. BA5
262191,13-L-311717,E20047015DA060268F46010E,1.1,54.6735,25.2776,Vilniaus m.,J. Jablonskio g.,3,Ekonovus,,2/2/2023 5:14:39 AM,0.0395,54.6737,25.2775,2/2/2023 5:53:28 AM,Vilniaus m. BA5
261675,13-L-311980,E200471183D0602691A9010C,1.1,54.6864,25.2603,Vilniaus m.,J. Jasinskio g.,16,Ekonovus,,2/2/2023 3:54:39 AM,0.033,54.6866,25.2599,2/2/2023 4:43:17 AM,Vilniaus m. BA5
261684,13-L-313553,E20047185CE06026FF3A0113,1.1,54.6864,25.261,Vilniaus m.,J. Jasinskio g.,16,Ekonovus,,2/2/2023 3:55:41 AM,0.041,54.6866,25.2599,2/2/2023 4:43:17 AM,Vilniaus m. BA5
261687,13-L-301077,E2000017060D01570170F8F8,1.1,54.6864,25.2608,Vilniaus m.,J. Jasinskio g.,16,Ekonovus,,2/2/2023 3:57:13 AM,0.0425,54.6873,25.2602,2/2/2023 4:43:18 AM,Vilniaus m. BA5
261704,13-L-306187,E200001D81050081260032F8,0.77,54.688,25.2606,Vilniaus m.,J. Jasinskio g.,16,Ekonovus,,2/2/2023 4:01:57 AM,0.028,54.688,25.2606,2/2/2023 4:43:19 AM,Vilniaus m. BA5
267876,13-L-211566,202002120000000000002150,5,54.6264,25.1106,Vilniaus m.,J. Tiškevičiaus g.,11,Ekonovus,,2/2/2023 1:12:39 PM,0.15,54.6263,25.1103,2/2/2023 1:55:16 PM,Vilniaus m. BA3
264675,13-L-219308,0512021373FEDCBA00064382,0.77,54.6496,25.1946,Vilniaus m.,Jankiškių g.,16,Ekonovus,,2/2/2023 8:31:06 AM,0.025,54.6497,25.1945,2/2/2023 9:14:35 AM,Vilniaus m. BA3
264541,13-L-215215,E200001C36180150101079BF,1.1,54.6503,25.1956,Vilniaus m.,Jankiškių g.,16,Ekonovus,,2/2/2023 8:21:59 AM,0.039,54.6503,25.1957,2/2/2023 9:04:34 AM,Vilniaus m. BA3
264195,13-L-216721,0512021373FEDCBA00035437,1.1,54.6526,25.1854,Vilniaus m.,Jankiškių g.,41,Ekonovus,,2/2/2023 7:59:03 AM,0.041,54.6526,25.1854,2/2/2023 8:35:26 AM,Vilniaus m. BA3
264198,13-L-216720,0512021373FEDCBA00035438,1.1,54.6526,25.1854,Vilniaus m.,Jankiškių g.,41,Ekonovus,,2/2/2023 7:59:23 AM,0.0395,54.6526,25.1854,2/2/2023 8:35:26 AM,Vilniaus m. BA3
264406,13-L-216723,0512021373FEDCBA00035435,1.1,54.6529,25.1864,Vilniaus m.,Jankiškių g.,41,Ekonovus,,2/2/2023 8:01:09 AM,0.043,54.653,25.1865,2/2/2023 8:54:17 AM,Vilniaus m. BA3
263633,13-L-306018,E200001D8105012125805C10,0.66,54.6884,25.2653,Vilniaus m.,J. Jasinskio g.,7,Ekonovus,,2/2/2023 7:01:46 AM,0.025,54.6884,25.2653,2/2/2023 7:54:15 AM,Vilniaus m. BA5
264181,13-L-211056,E200001B3605006026001D5A,0.24,54.6538,25.1888,Vilniaus m.,Jankiškių g.,27,Ekonovus,,2/2/2023 7:51:44 AM,0.008,54.6538,25.1888,2/2/2023 8:35:24 AM,Vilniaus m. BA3
264180,13-L-203273,E20000170616008816906A78,0.66,54.6538,25.1881,Vilniaus m.,Jankiškių g.,29,Ekonovus,,2/2/2023 7:51:04 AM,0.02,54.6538,25.1882,2/2/2023 8:35:24 AM,Vilniaus m. BA3
265345,13-L-206657,E2000017571302072360265B,0.24,54.6657,25.1633,Vilniaus m.,Jočionių g.,27,Ekonovus,,2/2/2023 9:36:13 AM,0.0095,54.6657,25.163,2/2/2023 10:14:13 AM,Vilniaus m. BA3
265346,13-L-214476,E200001C3618005511001AF7,1.1,54.6657,25.1637,Vilniaus m.,Jočionių g.,27,Ekonovus,,2/2/2023 9:37:09 AM,0.0365,54.6657,25.1636,2/2/2023 10:14:13 AM,Vilniaus m. BA3
265347,13-L-202783,E200001706160208175066EC,1.1,54.6657,25.1639,Vilniaus m.,Jočionių g.,27,Ekonovus,,2/2/2023 9:37:49 AM,0.0355,54.6657,25.1638,2/2/2023 10:14:13 AM,Vilniaus m. BA3
265348,13-L-202781,E20000170616018617406901,1.1,54.6657,25.1637,Vilniaus m.,Jočionių g.,27,Ekonovus,,2/2/2023 9:37:57 AM,0.043,54.6657,25.1638,2/2/2023 10:14:13 AM,Vilniaus m. BA3
265351,13-L-219114,0512021373FEDCBA00086287,0.24,54.665,25.1639,Vilniaus m.,Jočionių g.,27,Ekonovus,,2/2/2023 9:38:49 AM,0.0095,54.6652,25.1639,2/2/2023 10:14:13 AM,Vilniaus m. BA3
265355,13-L-219113,0512021373FEDCBA00086288,1.1,54.665,25.1634,Vilniaus m.,Jočionių g.,27,Ekonovus,,2/2/2023 9:39:35 AM,0.0395,54.6651,25.1633,2/2/2023 10:14:14 AM,Vilniaus m. BA3
265443,13-L-221321,E2004712202060269B6E010E,1.1,54.665,25.1631,Vilniaus m.,Jočionių g.,27,Ekonovus,,2/2/2023 9:40:39 AM,0.04,54.6651,25.163,2/2/2023 10:24:28 AM,Vilniaus m. BA3
265444,13-L-213353,E200001C36180073151029B8,1.1,54.665,25.1631,Vilniaus m.,Jočionių g.,27,Ekonovus,,2/2/2023 9:40:45 AM,0.04,54.6651,25.163,2/2/2023 10:24:28 AM,Vilniaus m. BA3
267208,13-L-221088,E200471435E06026BCCA010D,5,54.6609,25.1446,Vilniaus m.,Jočionių g.,55,Ekonovus,,2/2/2023 12:01:02 PM,0.1555,54.6599,25.137,2/2/2023 12:57:21 PM,Vilniaus m. BA3
264547,13-L-210986,E200001B3605016517008F16,0.24,54.6505,25.1941,Vilniaus m.,Jankiškių g.,16F,Ekonovus,,2/2/2023 8:23:43 AM,0.008,54.6505,25.1941,2/2/2023 9:04:34 AM,Vilniaus m. BA3
264548,13-L-214226,E200001C361802390750D69F,0.24,54.6505,25.1941,Vilniaus m.,Jankiškių g.,16F,Ekonovus,,2/2/2023 8:23:43 AM,0.0095,54.6505,25.1941,2/2/2023 9:04:34 AM,Vilniaus m. BA3
264549,13-L-214287,E200001C3618010307304813,0.24,54.6505,25.1941,Vilniaus m.,Jankiškių g.,16F,Ekonovus,,2/2/2023 8:24:05 AM,0.0075,54.6505,25.1941,2/2/2023 9:04:34 AM,Vilniaus m. BA3
264191,13-L-207678,E2000017571301880800CA2B,1.1,54.6532,25.1867,Vilniaus m.,Jankiškių g.,39,Ekonovus,,2/2/2023 7:55:46 AM,0.0425,54.6531,25.1867,2/2/2023 8:35:25 AM,Vilniaus m. BA3
264192,13-L-216731,0512021373FEDCBA00035427,0.66,54.6534,25.1864,Vilniaus m.,Jankiškių g.,39,Ekonovus,,2/2/2023 7:56:30 AM,0.02,54.6534,25.1864,2/2/2023 8:35:25 AM,Vilniaus m. BA3
264408,13-L-202584,E20000170616012317306655,1.1,54.6519,25.1862,Vilniaus m.,Jankiškių g.,43A,Ekonovus,,2/2/2023 8:02:23 AM,0.033,54.6518,25.1862,2/2/2023 8:54:18 AM,Vilniaus m. BA3
264026,13-L-216749,0512021373FEDCBA00035409,1.1,54.6537,25.183,Vilniaus m.,Jankiškių g.,43A,Ekonovus,,2/2/2023 7:48:13 AM,0.0345,54.6536,25.1828,2/2/2023 8:24:35 AM,Vilniaus m. BA3
264029,13-L-206151,E2000017060D02170580E1EA,0.12,54.6538,25.185,Vilniaus m.,Jankiškių g.,47A,Ekonovus,,2/2/2023 7:49:55 AM,0.0055,54.6538,25.1851,2/2/2023 8:24:35 AM,Vilniaus m. BA3
262466,13-L-201206,E2000017561102110810C903,0.77,54.6574,25.2741,Vilniaus m.,Javų g.,14,Ekonovus,,2/2/2023 5:49:43 AM,0.0255,54.6573,25.2743,2/2/2023 6:23:25 AM,Vilniaus m. BA3
261580,13-L-218406,0512021373FEDCBA00063486,1.1,54.6681,25.1615,Vilniaus m.,Jočionių g.,13,Ekonovus,,2/2/2023 3:40:54 AM,0.0365,54.6681,25.1616,2/2/2023 4:33:05 AM,Vilniaus m. BA3
264897,13-L-220536,E20047090BB060265EF4010A,0.24,54.6641,25.1437,Vilniaus m.,Jočionių g.,13,Ekonovus,,2/2/2023 8:56:47 AM,0.0085,54.6642,25.1434,2/2/2023 9:34:26 AM,Vilniaus m. BA3
265450,13-L-221290,E200470F026060266992010D,1.1,54.6666,25.1577,Vilniaus m.,Jočionių g.,13,Ekonovus,,2/2/2023 9:44:12 AM,0.034,54.6671,25.1578,2/2/2023 10:24:29 AM,Vilniaus m. BA3
265455,13-L-212439,E200001D731300521000193A,1.1,54.6666,25.1576,Vilniaus m.,Jočionių g.,13,Ekonovus,,2/2/2023 9:45:12 AM,0.042,54.667,25.1578,2/2/2023 10:24:29 AM,Vilniaus m. BA3
265456,13-L-212434,E200001D7313018110009F5A,1.1,54.6669,25.1578,Vilniaus m.,Jočionių g.,13,Ekonovus,,2/2/2023 9:45:28 AM,0.04,54.6669,25.1578,2/2/2023 10:24:29 AM,Vilniaus m. BA3
265457,13-L-212438,E200001D73130148100079C2,1.1,54.6667,25.1578,Vilniaus m.,Jočionių g.,13,Ekonovus,,2/2/2023 9:45:58 AM,0.0395,54.6669,25.1578,2/2/2023 10:24:29 AM,Vilniaus m. BA3
265452,13-L-219193,0512021373FEDCBA00086205,1.1,54.6669,25.1578,Vilniaus m.,Jočionių g.,13,Ekonovus,,2/2/2023 9:44:22 AM,0.0345,54.6671,25.1578,2/2/2023 10:24:29 AM,Vilniaus m. BA3
265460,13-L-221291,E200470F025060266991010B,1.1,54.6667,25.1578,Vilniaus m.,Jočionių g.,13,Ekonovus,,2/2/2023 9:46:22 AM,0.033,54.6669,25.1579,2/2/2023 10:24:29 AM,Vilniaus m. BA3
265241,13-L-216965,0512021373FEDCBA00035593,0.24,54.6693,25.1537,Vilniaus m.,Jočionių g.,13,Ekonovus,,2/2/2023 9:28:12 AM,0.0085,54.6694,25.1536,2/2/2023 10:04:52 AM,Vilniaus m. BA3
265205,13-L-214019,E200001C36180032079008D0,1.1,54.6684,25.1476,Vilniaus m.,Jočionių g.,13,Ekonovus,,2/2/2023 9:15:54 AM,0.0345,54.6684,25.1474,2/2/2023 10:04:47 AM,Vilniaus m. BA3
265335,13-L-214224,E200001C361802520750E302,1.1,54.6677,25.1523,Vilniaus m.,Jočionių g.,13,Ekonovus,,2/2/2023 9:30:34 AM,0.0415,54.6675,25.1522,2/2/2023 10:14:12 AM,Vilniaus m. BA3
265211,13-L-208069,E200001757130152282003CD,1.1,54.6691,25.1498,Vilniaus m.,Jočionių g.,53,Ekonovus,,2/2/2023 9:18:33 AM,0.0425,54.6691,25.1497,2/2/2023 10:04:48 AM,Vilniaus m. BA3
265215,13-L-207697,E200001757130189141089EA,1.1,54.6694,25.1471,Vilniaus m.,Jočionių g.,53,Ekonovus,,2/2/2023 9:20:39 AM,0.0335,54.6693,25.1472,2/2/2023 10:04:48 AM,Vilniaus m. BA3
265238,13-L-212456,E200001D731301901000A55B,0.24,54.668,25.1506,Vilniaus m.,Jočionių g.,53,Ekonovus,,2/2/2023 9:26:48 AM,0.007,54.6679,25.1507,2/2/2023 10:04:51 AM,Vilniaus m. BA3
265209,13-L-203993,E20000170616001916506E6E,0.77,54.6685,25.15,Vilniaus m.,Jočionių g.,53,Ekonovus,,2/2/2023 9:17:57 AM,0.0255,54.6686,25.15,2/2/2023 10:04:48 AM,Vilniaus m. BA3
265222,13-L-214230,E200001C361802130750C036,1.1,54.6692,25.1494,Vilniaus m.,Jočionių g.,53,Ekonovus,,2/2/2023 9:21:53 AM,0.0415,54.6693,25.1488,2/2/2023 10:04:49 AM,Vilniaus m. BA3
265228,13-L-203994,E200001706160036164070D6,0.24,54.6687,25.1511,Vilniaus m.,Jočionių g.,53,Ekonovus,,2/2/2023 9:23:15 AM,0.008,54.6688,25.1511,2/2/2023 10:04:50 AM,Vilniaus m. BA3
265229,13-L-215865,E200001C36190174229091FF,1.1,54.6687,25.1512,Vilniaus m.,Jočionių g.,53,Ekonovus,,2/2/2023 9:23:39 AM,0.0365,54.6687,25.1509,2/2/2023 10:04:50 AM,Vilniaus m. BA3
265236,13-L-211433,E200001B360502122560BBD2,1.1,54.668,25.1507,Vilniaus m.,Jočionių g.,53B,Ekonovus,,2/2/2023 9:26:36 AM,0.039,54.6679,25.1507,2/2/2023 10:04:51 AM,Vilniaus m. BA3
265237,13-L-212461,E200001D8105012610905F6F,1.1,54.668,25.1506,Vilniaus m.,Jočionių g.,53B,Ekonovus,,2/2/2023 9:26:42 AM,0.037,54.6679,25.1507,2/2/2023 10:04:51 AM,Vilniaus m. BA3
265201,13-L-219548,E2004701DCE06026973A010D,1.1,54.6689,25.148,Vilniaus m.,Jočionių g.,53B,Ekonovus,,2/2/2023 9:14:42 AM,0.0375,54.6687,25.1477,2/2/2023 10:04:46 AM,Vilniaus m. BA3
265187,13-L-212929,E200001D810502052150BA52,1.1,54.6698,25.1481,Vilniaus m.,Jočionių g.,53B,Ekonovus,,2/2/2023 9:10:14 AM,0.041,54.6698,25.148,2/2/2023 10:04:44 AM,Vilniaus m. BA3
265234,13-L-217770,0512021373FEDCBA00019388,1.1,54.668,25.1506,Vilniaus m.,Jočionių g.,53B,Ekonovus,,2/2/2023 9:25:56 AM,0.0435,54.668,25.1508,2/2/2023 10:04:51 AM,Vilniaus m. BA3
269410,13-L-313811,E20047176E206026F04E0108,0.77,54.6863,25.2788,Vilniaus m.,Jogailos g.,4,Ekonovus,,2/2/2023 9:24:57 PM,0.028,54.6863,25.2788,2/2/2023 10:02:45 PM,Vilniaus m. BA5
266893,13-L-211331,E200001B360502442530D9AE,0.24,54.6608,25.2994,Vilniaus m.,Jotvingių g.,24,Ekonovus,,2/2/2023 11:30:11 AM,0.007,54.6608,25.2995,2/2/2023 12:25:25 PM,Vilniaus m. BA3
266740,13-L-219216,0512021373FEDCBA00085984,0.24,54.6609,25.2999,Vilniaus m.,Jotvingių g.,25,Ekonovus,,2/2/2023 11:27:49 AM,0.0075,54.6609,25.3,2/2/2023 12:05:11 PM,Vilniaus m. BA3
266744,13-L-220788,E200470C02A060263996010C,0.24,54.661,25.3003,Vilniaus m.,Jotvingių g.,25,Ekonovus,,2/2/2023 11:28:35 AM,0.0085,54.6609,25.3,2/2/2023 12:05:11 PM,Vilniaus m. BA3
261581,13-L-217072,0512021373FEDCBA00035661,5,54.6285,25.1787,Vilniaus m.,Juodšilių g.,4,Ekonovus,,2/2/2023 3:43:18 AM,0.1505,54.6285,25.1786,2/2/2023 4:33:05 AM,Vilniaus m. BA3
266225,13-L-214635,E200001C3618006010801FBA,0.24,54.6593,25.2934,Vilniaus m.,Jotvingių g.,10,Ekonovus,,2/2/2023 10:40:05 AM,0.009,54.6593,25.2935,2/2/2023 11:25:33 AM,Vilniaus m. BA3
261636,13-L-213741,E200001C361802060740B687,1.1,54.6577,25.295,Vilniaus m.,Jotvingių g.,9,Ekonovus,,2/2/2023 3:53:47 AM,0.039,54.6578,25.2954,2/2/2023 4:43:08 AM,Vilniaus m. BA3
261634,13-L-201407,E2000017561101500780CA78,0.77,54.6577,25.295,Vilniaus m.,Jotvingių g.,9,Ekonovus,,2/2/2023 3:53:11 AM,0.027,54.6578,25.2954,2/2/2023 4:43:07 AM,Vilniaus m. BA3
261648,13-L-220421,E200470959C060260F08010C,0.77,54.6588,25.2953,Vilniaus m.,Jotvingių g.,9,Ekonovus,,2/2/2023 3:56:13 AM,0.027,54.659,25.295,2/2/2023 4:43:09 AM,Vilniaus m. BA3
261649,13-L-209790,E20000178401026212409D91,0.24,54.6586,25.2942,Vilniaus m.,Jotvingių g.,9,Ekonovus,,2/2/2023 3:58:49 AM,0.008,54.6586,25.2942,2/2/2023 4:43:09 AM,Vilniaus m. BA3
269077,13-L-410931,E200001C3615016209608B51,0.24,54.7976,25.354,Vilniaus m.,Juozo Grušo g.,36,Ekonovus,,2/2/2023 4:44:06 PM,0.0055,54.7976,25.3539,2/2/2023 4:52:25 PM,Vilniaus m. BA1
