Isvezimo plano ID;Konteinerio Nr;Konteinerio talpa;Konteinerio_vietove;Konteinerio_gatve;Konteinerio_namas;Konteinerio_butas;Konteinerio RFID;Konteinerio longitude;Konteinerio latitude;Planuojama isvezimo data;Vezejas
11211814;13-L-209984;0.24;Vilniaus m.;Kelmijos Sodø 30-oji g.;31;NULL;E200001784010204126098BD;54.600210;25.252360;43549;Ekonovus
11138058;13-L-202384;0.12;Vilniaus m.;Kelmijos Sodø 44-oji g.;18;NULL;E20000170616016218206004;54.600230;25.256420;43535;Ekonovus
11138059;13-L-202384;0.12;Vilniaus m.;Kelmijos Sodø 44-oji g.;18;NULL;E20000170616016218206004;54.600230;25.256420;43549;Ekonovus
11178967;13-L-206228;0.12;Vilniaus m.;Kelmijos Sodø 24-oji g.;39;NULL;E2000017060D01780430EC32;54.600250;25.246280;43535;Ekonovus
11178968;13-L-206228;0.12;Vilniaus m.;Kelmijos Sodø 24-oji g.;39;NULL;E2000017060D01780430EC32;54.600250;25.246280;43549;Ekonovus
11192158;13-L-207700;0.24;Vilniaus m.;Speigo g.;7;NULL;E2000017571301901160A5A4;54.600260;25.140330;43530;Ekonovus
11192159;13-L-207700;0.24;Vilniaus m.;Speigo g.;7;NULL;E2000017571301901160A5A4;54.600260;25.140330;43537;Ekonovus
11192160;13-L-207700;0.24;Vilniaus m.;Speigo g.;7;NULL;E2000017571301901160A5A4;54.600260;25.140330;43544;Ekonovus
11192161;13-L-207700;0.24;Vilniaus m.;Speigo g.;7;NULL;E2000017571301901160A5A4;54.600260;25.140330;43551;Ekonovus
11138034;13-L-202380;0.24;Vilniaus m.;Kelmijos Sodø 43-ioji g.;47;NULL;E20000170616024418105E85;54.600270;25.254850;43535;Ekonovus
11138035;13-L-202380;0.24;Vilniaus m.;Kelmijos Sodø 43-ioji g.;47;NULL;E20000170616024418105E85;54.600270;25.254850;43549;Ekonovus
11179367;13-L-206280;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;15;NULL;E2000017060D02100450E99D;54.600280;25.270890;43536;Ekonovus
11179368;13-L-206280;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;15;NULL;E2000017060D02100450E99D;54.600280;25.270890;43550;Ekonovus
11164469;13-L-204537;0.24;Vilniaus m.;Kelmijos Sodø 77-oji g.;2;NULL;E20000170616011117006CDC;54.600300;25.271710;43536;Ekonovus
11164470;13-L-204537;0.24;Vilniaus m.;Kelmijos Sodø 77-oji g.;2;NULL;E20000170616011117006CDC;54.600300;25.271710;43550;Ekonovus
11164391;13-L-204538;0.12;Vilniaus m.;Kelmijos Sodø 77-oji g.;8;NULL;E20000170616012517006CFB;54.600300;25.271710;43536;Ekonovus
11164392;13-L-204538;0.12;Vilniaus m.;Kelmijos Sodø 77-oji g.;8;NULL;E20000170616012517006CFB;54.600300;25.271710;43550;Ekonovus
11164397;13-L-204539;0.12;Vilniaus m.;Kelmijos Sodø 77-oji g.;11;NULL;E20000170616013017006D11;54.600300;25.271710;43536;Ekonovus
11164398;13-L-204539;0.12;Vilniaus m.;Kelmijos Sodø 77-oji g.;11;NULL;E20000170616013017006D11;54.600300;25.271710;43550;Ekonovus
11199600;13-L-208503;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;13;NULL;E20000178401003920903EA2;54.600310;25.262310;43536;Ekonovus
11199601;13-L-208503;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;13;NULL;E20000178401003920903EA2;54.600310;25.262310;43550;Ekonovus
11211113;13-L-209908;0.12;Vilniaus m.;Kelmijos Sodø 29-oji g.;9A;NULL;E20000178401005312709565;54.600310;25.253840;43535;Ekonovus
11211114;13-L-209908;0.12;Vilniaus m.;Kelmijos Sodø 29-oji g.;9A;NULL;E20000178401005312709565;54.600310;25.253840;43549;Ekonovus
11211771;13-L-209974;0.24;Vilniaus m.;Kelmijos Sodø 29-oji g.;15A;NULL;E2000017840102701260993E;54.600310;25.253840;43535;Ekonovus
11211772;13-L-209974;0.24;Vilniaus m.;Kelmijos Sodø 29-oji g.;15A;NULL;E2000017840102701260993E;54.600310;25.253840;43549;Ekonovus
11211783;13-L-209976;0.24;Vilniaus m.;Kelmijos Sodø 29-oji g.;15A;NULL;E20000178401025712609927;54.600310;25.253840;43535;Ekonovus
11211784;13-L-209976;0.24;Vilniaus m.;Kelmijos Sodø 29-oji g.;15A;NULL;E20000178401025712609927;54.600310;25.253840;43549;Ekonovus
11173795;13-L-205348;0.12;Vilniaus m.;Kelmijos Sodø 53-ioji g.;41;NULL;E2000017060D01780530E33D;54.600320;25.265250;43536;Ekonovus
11173796;13-L-205348;0.12;Vilniaus m.;Kelmijos Sodø 53-ioji g.;41;NULL;E2000017060D01780530E33D;54.600320;25.265250;43550;Ekonovus
11173801;13-L-205349;0.24;Vilniaus m.;Kelmijos Sodø 53-ioji g.;39;NULL;E2000017060D01660530E31F;54.600320;25.265250;43536;Ekonovus
11173802;13-L-205349;0.24;Vilniaus m.;Kelmijos Sodø 53-ioji g.;39;NULL;E2000017060D01660530E31F;54.600320;25.265250;43550;Ekonovus
11173819;13-L-205352;0.14;Vilniaus m.;Kelmijos Sodø 53-ioji g.;16;NULL;E2000017060D01570530E316;54.600320;25.265250;43536;Ekonovus
11173820;13-L-205352;0.14;Vilniaus m.;Kelmijos Sodø 53-ioji g.;16;NULL;E2000017060D01570530E316;54.600320;25.265250;43550;Ekonovus
11187277;13-L-206710;0.24;Vilniaus m.;Kelmijos g.;25;NULL;E20000175713020314008B59;54.600330;25.266160;43536;Ekonovus
11187278;13-L-206710;0.24;Vilniaus m.;Kelmijos g.;25;NULL;E20000175713020314008B59;54.600330;25.266160;43550;Ekonovus
11137782;13-L-202338;0.12;Vilniaus m.;Kelmijos Sodø 29-oji g.;29;NULL;E20000170616016918006010;54.600350;25.253840;43535;Ekonovus
11137783;13-L-202338;0.12;Vilniaus m.;Kelmijos Sodø 29-oji g.;29;NULL;E20000170616016918006010;54.600350;25.253840;43549;Ekonovus
11165535;13-L-204804;0.24;Vilniaus m.;Vaidotø g.;33;NULL;E20000170616027216806E28;54.600350;25.159600;43538;Ekonovus
11165536;13-L-204804;0.24;Vilniaus m.;Vaidotø g.;33;NULL;E20000170616027216806E28;54.600350;25.159600;43552;Ekonovus
11181991;13-L-206601;0.24;Vilniaus m.;Kelmijos g.;29;NULL;E2000017571302061000B643;54.600350;25.266740;43536;Ekonovus
11181992;13-L-206601;0.24;Vilniaus m.;Kelmijos g.;29;NULL;E2000017571302061000B643;54.600350;25.266740;43550;Ekonovus
11195436;13-L-208086;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;17;NULL;E20000175713015214408774;54.600360;25.271010;43536;Ekonovus
11195437;13-L-208086;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;17;NULL;E20000175713015214408774;54.600360;25.271010;43550;Ekonovus
11199594;13-L-208502;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;8;NULL;E20000178401002920903E91;54.600360;25.262230;43536;Ekonovus
11199595;13-L-208502;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;8;NULL;E20000178401002920903E91;54.600360;25.262230;43550;Ekonovus
11163193;13-L-204001;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;1;NULL;E20000170616026118705A41;54.600380;25.260680;43536;Ekonovus
11163194;13-L-204001;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;1;NULL;E20000170616026118705A41;54.600380;25.260680;43550;Ekonovus
11154923;13-L-203585;0.14;Vilniaus m.;Kelmijos Sodø 26-oji g.;3;NULL;E2000017061600771640711F;54.600400;25.249450;43535;Ekonovus
11154924;13-L-203585;0.14;Vilniaus m.;Kelmijos Sodø 26-oji g.;3;NULL;E2000017061600771640711F;54.600400;25.249450;43549;Ekonovus
11176267;13-L-205787;0.12;Vilniaus m.;Kelmijos Sodø 30-oji g.;33;NULL;E2000017060D01910350F17B;54.600400;25.251800;43535;Ekonovus
11176268;13-L-205787;0.12;Vilniaus m.;Kelmijos Sodø 30-oji g.;33;NULL;E2000017060D01910350F17B;54.600400;25.251800;43549;Ekonovus
11173897;13-L-205365;0.24;Vilniaus m.;Kelmijos Sodø 50-oji g.;7;NULL;E2000017060D02450530E3C6;54.600410;25.259890;43536;Ekonovus
11173898;13-L-205365;0.24;Vilniaus m.;Kelmijos Sodø 50-oji g.;7;NULL;E2000017060D02450530E3C6;54.600410;25.259890;43550;Ekonovus
11173903;13-L-205366;0.12;Vilniaus m.;Kelmijos Sodø 50-oji g.;7;NULL;E2000017060D01900530E34F;54.600410;25.259890;43536;Ekonovus
11173904;13-L-205366;0.12;Vilniaus m.;Kelmijos Sodø 50-oji g.;7;NULL;E2000017060D01900530E34F;54.600410;25.259890;43550;Ekonovus
11191627;13-L-207651;0.12;Vilniaus m.;Kelmijos Sodø 30-oji g.;17;NULL;E20000175713018612809899;54.600410;25.252340;43535;Ekonovus
11191628;13-L-207651;0.12;Vilniaus m.;Kelmijos Sodø 30-oji g.;17;NULL;E20000175713018612809899;54.600410;25.252340;43549;Ekonovus
11163229;13-L-204007;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;16;NULL;E20000170616015318705963;54.600430;25.263170;43536;Ekonovus
11163230;13-L-204007;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;16;NULL;E20000170616015318705963;54.600430;25.263170;43550;Ekonovus
11163223;13-L-204006;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;14;NULL;E2000017061602111660722A;54.600440;25.262850;43536;Ekonovus
11163224;13-L-204006;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;14;NULL;E2000017061602111660722A;54.600440;25.262850;43550;Ekonovus
11184766;13-L-207053;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;10;NULL;E2000017571302041700685D;54.600440;25.261890;43535;Ekonovus
11184767;13-L-207053;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;10;NULL;E2000017571302041700685D;54.600440;25.261890;43549;Ekonovus
11163457;13-L-204046;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;11;NULL;E20000170616019218605BDB;54.600450;25.270480;43536;Ekonovus
11163458;13-L-204046;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;11;NULL;E20000170616019218605BDB;54.600450;25.270480;43550;Ekonovus
11163469;13-L-204048;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;25;NULL;E20000170616012918605B63;54.600450;25.270480;43536;Ekonovus
11163470;13-L-204048;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;25;NULL;E20000170616012918605B63;54.600450;25.270480;43550;Ekonovus
11163475;13-L-204049;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;27;NULL;E20000170616026718605C74;54.600450;25.270480;43536;Ekonovus
11163476;13-L-204049;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;27;NULL;E20000170616026718605C74;54.600450;25.270480;43550;Ekonovus
11173965;13-L-205376;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;17;NULL;E2000017060D00770470E892;54.600450;25.270480;43536;Ekonovus
11173966;13-L-205376;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;17;NULL;E2000017060D00770470E892;54.600450;25.270480;43550;Ekonovus
11179361;13-L-206279;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;17;NULL;E2000017060D01020440EA2E;54.600450;25.270480;43536;Ekonovus
11179362;13-L-206279;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;17;NULL;E2000017060D01020440EA2E;54.600450;25.270480;43550;Ekonovus
11209905;13-L-209759;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;31;NULL;E20000178401022112309B0D;54.600450;25.270480;43536;Ekonovus
11209906;13-L-209759;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;31;NULL;E20000178401022112309B0D;54.600450;25.270480;43550;Ekonovus
11137740;13-L-202331;0.12;Vilniaus m.;Kelmijos Sodø 26-oji g.;21;NULL;E20000170616008718105D3F;54.600460;25.247080;43535;Ekonovus
11137741;13-L-202331;0.12;Vilniaus m.;Kelmijos Sodø 26-oji g.;21;NULL;E20000170616008718105D3F;54.600460;25.247080;43549;Ekonovus
11163211;13-L-204004;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;10;NULL;E200001706160266164072A5;54.600460;25.262090;43536;Ekonovus
11163212;13-L-204004;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;10;NULL;E200001706160266164072A5;54.600460;25.262090;43550;Ekonovus
11203444;13-L-209068;0.24;Vilniaus m.;Kelmijos Sodø 30-oji g.;16;NULL;E20000178401006921203CD4;54.600500;25.252980;43535;Ekonovus
11203445;13-L-209068;0.24;Vilniaus m.;Kelmijos Sodø 30-oji g.;16;NULL;E20000178401006921203CD4;54.600500;25.252980;43549;Ekonovus
11208020;13-L-209560;0.12;Vilniaus m.;Kelmijos Sodø 30-oji g.;6;NULL;E2000017840101631200A11B;54.600500;25.252980;43535;Ekonovus
11208021;13-L-209560;0.12;Vilniaus m.;Kelmijos Sodø 30-oji g.;6;NULL;E2000017840101631200A11B;54.600500;25.252980;43549;Ekonovus
11187369;13-L-206725;0.24;Vilniaus m.;Kelmijos Sodø 33-ioji g.;23;NULL;E20000175713020315807586;54.600510;25.250780;43535;Ekonovus
11187370;13-L-206725;0.24;Vilniaus m.;Kelmijos Sodø 33-ioji g.;23;NULL;E20000175713020315807586;54.600510;25.250780;43549;Ekonovus
11177491;13-L-206067;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;11;NULL;E2000017060D01630600DE35;54.600520;25.269970;43536;Ekonovus
11177492;13-L-206067;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;11;NULL;E2000017060D01630600DE35;54.600520;25.269970;43550;Ekonovus
11138040;13-L-202381;0.24;Vilniaus m.;Kelmijos Sodø 43-ioji g.;45;NULL;E20000170616018718105E0D;54.600530;25.254800;43535;Ekonovus
11138041;13-L-202381;0.24;Vilniaus m.;Kelmijos Sodø 43-ioji g.;45;NULL;E20000170616018718105E0D;54.600530;25.254800;43549;Ekonovus
11127767;13-L-201458;0.24;Vilniaus m.;Kelmijos Sodø 49-oji g.;13;NULL;E20000170615005924302043;54.600540;25.258170;43536;Ekonovus
11127768;13-L-201458;0.24;Vilniaus m.;Kelmijos Sodø 49-oji g.;13;NULL;E20000170615005924302043;54.600540;25.258170;43550;Ekonovus
11173891;13-L-205364;0.12;Vilniaus m.;Kelmijos Sodø 49-oji g.;9;NULL;E2000017060D02000530E360;54.600540;25.258170;43536;Ekonovus
11173892;13-L-205364;0.12;Vilniaus m.;Kelmijos Sodø 49-oji g.;9;NULL;E2000017060D02000530E360;54.600540;25.258170;43550;Ekonovus
11179121;13-L-206252;0.24;Vilniaus m.;Kelmijos Sodø 45-oji g.;1;NULL;E2000017060D01120420ED04;54.600540;25.257020;43536;Ekonovus
11179122;13-L-206252;0.24;Vilniaus m.;Kelmijos Sodø 45-oji g.;1;NULL;E2000017060D01120420ED04;54.600540;25.257020;43550;Ekonovus
11212217;13-L-210071;0.12;Vilniaus m.;Kelmijos Sodø 49-oji g.;9;NULL;E20000175713028915207D9C;54.600540;25.258170;43536;Ekonovus
11212218;13-L-210071;0.12;Vilniaus m.;Kelmijos Sodø 49-oji g.;9;NULL;E20000175713028915207D9C;54.600540;25.258170;43550;Ekonovus
11154791;13-L-203563;0.12;Vilniaus m.;Kelmijos Sodø 24-oji g.;23;NULL;E20000170616002416806C38;54.600550;25.245950;43535;Ekonovus
11154792;13-L-203563;0.12;Vilniaus m.;Kelmijos Sodø 24-oji g.;23;NULL;E20000170616002416806C38;54.600550;25.245950;43549;Ekonovus
11163199;13-L-204002;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;6;NULL;E200001706160225187059F3;54.600550;25.261400;43536;Ekonovus
11163200;13-L-204002;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;6;NULL;E200001706160225187059F3;54.600550;25.261400;43550;Ekonovus
11163205;13-L-204003;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;8;NULL;E2000017061601741870598A;54.600560;25.261770;43536;Ekonovus
11163206;13-L-204003;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;8;NULL;E2000017061601741870598A;54.600560;25.261770;43550;Ekonovus
11176189;13-L-205772;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;10;NULL;E2000017060D01610370EEBF;54.600570;25.269100;43536;Ekonovus
11176190;13-L-205772;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;10;NULL;E2000017060D01610370EEBF;54.600570;25.269100;43550;Ekonovus
11199684;13-L-208518;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;2;NULL;E20000178401021221003DF0;54.600590;25.261430;43536;Ekonovus
11199685;13-L-208518;0.12;Vilniaus m.;Kelmijos Sodø 60-oji g.;2;NULL;E20000178401021221003DF0;54.600590;25.261430;43550;Ekonovus
11173995;13-L-205382;0.12;Vilniaus m.;Kelmijos Sodø 62-oji g.;37;NULL;E2000017060D02340530E3AD;54.600670;25.264530;43535;Ekonovus
11173996;13-L-205382;0.12;Vilniaus m.;Kelmijos Sodø 62-oji g.;37;NULL;E2000017060D02340530E3AD;54.600670;25.264530;43549;Ekonovus
11154785;13-L-203562;0.24;Vilniaus m.;Kelmijos Sodø 24-oji g.;21;NULL;E20000170616024817106BB4;54.600680;25.246000;43535;Ekonovus
11154786;13-L-203562;0.24;Vilniaus m.;Kelmijos Sodø 24-oji g.;21;NULL;E20000170616024817106BB4;54.600680;25.246000;43549;Ekonovus
11134012;13-L-202029;1.10;Vilniaus m.;Speigo g.;8;NULL;E200001706160223179062B3;54.600690;25.141230;43530;Ekonovus
11134013;13-L-202029;1.10;Vilniaus m.;Speigo g.;8;NULL;E200001706160223179062B3;54.600690;25.141230;43537;Ekonovus
11134014;13-L-202029;1.10;Vilniaus m.;Speigo g.;8;NULL;E200001706160223179062B3;54.600690;25.141230;43544;Ekonovus
11134015;13-L-202029;1.10;Vilniaus m.;Speigo g.;8;NULL;E200001706160223179062B3;54.600690;25.141230;43551;Ekonovus
11134026;13-L-202030;1.10;Vilniaus m.;Speigo g.;8;NULL;E20000170616011818105D86;54.600690;25.141230;43530;Ekonovus
11134027;13-L-202030;1.10;Vilniaus m.;Speigo g.;8;NULL;E20000170616011818105D86;54.600690;25.141230;43537;Ekonovus
11134028;13-L-202030;1.10;Vilniaus m.;Speigo g.;8;NULL;E20000170616011818105D86;54.600690;25.141230;43544;Ekonovus
11134029;13-L-202030;1.10;Vilniaus m.;Speigo g.;8;NULL;E20000170616011818105D86;54.600690;25.141230;43551;Ekonovus
11154917;13-L-203584;0.12;Vilniaus m.;Kelmijos Sodø 24-oji g.;14;NULL;E20000170616027917806553;54.600720;25.247750;43535;Ekonovus
11154918;13-L-203584;0.12;Vilniaus m.;Kelmijos Sodø 24-oji g.;14;NULL;E20000170616027917806553;54.600720;25.247750;43549;Ekonovus
11163523;13-L-204057;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;5;NULL;E20000170616010618605B2C;54.600780;25.269190;43536;Ekonovus
11163524;13-L-204057;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;5;NULL;E20000170616010618605B2C;54.600780;25.269190;43550;Ekonovus
11177453;13-L-206060;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;7;NULL;E2000017060D02410590E07A;54.600780;25.269190;43536;Ekonovus
11177454;13-L-206060;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;7;NULL;E2000017060D02410590E07A;54.600780;25.269190;43550;Ekonovus
11177497;13-L-206068;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;7;NULL;E2000017060D02470570E08D;54.600780;25.269190;43536;Ekonovus
11177498;13-L-206068;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;7;NULL;E2000017060D02470570E08D;54.600780;25.269190;43550;Ekonovus
11180552;13-L-206362;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;9;NULL;E2000017060D02340460EB2C;54.600780;25.269190;43536;Ekonovus
11180553;13-L-206362;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;9;NULL;E2000017060D02340460EB2C;54.600780;25.269190;43550;Ekonovus
11137956;13-L-202367;0.12;Vilniaus m.;Kelmijos Sodø 48-oji g.;6;NULL;E20000170616005418005F36;54.600790;25.259490;43536;Ekonovus
11137957;13-L-202367;0.12;Vilniaus m.;Kelmijos Sodø 48-oji g.;6;NULL;E20000170616005418005F36;54.600790;25.259490;43550;Ekonovus
11176177;13-L-205770;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;6;NULL;E2000017060D02210360F088;54.600800;25.269000;43536;Ekonovus
11176178;13-L-205770;0.24;Vilniaus m.;Kelmijos Sodø 80-oji g.;6;NULL;E2000017060D02210360F088;54.600800;25.269000;43550;Ekonovus
11165541;13-L-204805;0.24;Vilniaus m.;Vaidotø g.;35;NULL;E20000170616026016806E16;54.600820;25.159540;43538;Ekonovus
11165542;13-L-204805;0.24;Vilniaus m.;Vaidotø g.;35;NULL;E20000170616026016806E16;54.600820;25.159540;43552;Ekonovus
11165547;13-L-204806;0.24;Vilniaus m.;Vaidotø g.;35;NULL;E20000170616026116806E0F;54.600820;25.159540;43538;Ekonovus
11165548;13-L-204806;0.24;Vilniaus m.;Vaidotø g.;35;NULL;E20000170616026116806E0F;54.600820;25.159540;43552;Ekonovus
11178597;13-L-206189;0.24;Vilniaus m.;Kelmijos Sodø 24-oji g.;7;NULL;E2000017060D01540590DFC3;54.600820;25.247850;43535;Ekonovus
11178598;13-L-206189;0.24;Vilniaus m.;Kelmijos Sodø 24-oji g.;7;NULL;E2000017060D01540590DFC3;54.600820;25.247850;43549;Ekonovus
11182088;13-L-206615;0.24;Vilniaus m.;Kelmijos Sodø 29-oji g.;39;NULL;E20000175713020618005FA3;54.600870;25.254250;43535;Ekonovus
11182089;13-L-206615;0.24;Vilniaus m.;Kelmijos Sodø 29-oji g.;39;NULL;E20000175713020618005FA3;54.600870;25.254250;43549;Ekonovus
11192747;13-L-207772;0.24;Vilniaus m.;Vaidotø g.;18;NULL;E20000175713019128200388;54.600870;25.158950;43538;Ekonovus
11192748;13-L-207772;0.24;Vilniaus m.;Vaidotø g.;18;NULL;E20000175713019128200388;54.600870;25.158950;43552;Ekonovus
11133843;13-L-202024;1.10;Vilniaus m.;Speigo g.;14;NULL;E20000170616010115707816;54.600910;25.142990;43530;Ekonovus
11133844;13-L-202024;1.10;Vilniaus m.;Speigo g.;14;NULL;E20000170616010115707816;54.600910;25.142990;43537;Ekonovus
11133845;13-L-202024;1.10;Vilniaus m.;Speigo g.;14;NULL;E20000170616010115707816;54.600910;25.142990;43544;Ekonovus
11133846;13-L-202024;1.10;Vilniaus m.;Speigo g.;14;NULL;E20000170616010115707816;54.600910;25.142990;43551;Ekonovus
11133998;13-L-202028;1.10;Vilniaus m.;Speigo g.;14;NULL;E200001706160233179062C4;54.600910;25.142990;43530;Ekonovus
11133999;13-L-202028;1.10;Vilniaus m.;Speigo g.;14;NULL;E200001706160233179062C4;54.600910;25.142990;43537;Ekonovus
11134000;13-L-202028;1.10;Vilniaus m.;Speigo g.;14;NULL;E200001706160233179062C4;54.600910;25.142990;43544;Ekonovus
11134001;13-L-202028;1.10;Vilniaus m.;Speigo g.;14;NULL;E200001706160233179062C4;54.600910;25.142990;43551;Ekonovus
11137962;13-L-202368;0.24;Vilniaus m.;Kelmijos Sodø 48-oji g.;2;NULL;E20000170616007518105D2D;54.600930;25.260230;43536;Ekonovus
11137963;13-L-202368;0.24;Vilniaus m.;Kelmijos Sodø 48-oji g.;2;NULL;E20000170616007518105D2D;54.600930;25.260230;43550;Ekonovus
11163241;13-L-204010;0.12;Vilniaus m.;Kelmijos g.;8;NULL;E20000170616006718605AE4;54.600930;25.267530;43536;Ekonovus
11163242;13-L-204010;0.12;Vilniaus m.;Kelmijos g.;8;NULL;E20000170616006718605AE4;54.600930;25.267530;43550;Ekonovus
11207106;13-L-208950;0.12;Vilniaus m.;Kelmijos Sodø 43-ioji g.;41;NULL;E20000178401023621203E1C;54.600940;25.254790;43535;Ekonovus
11207107;13-L-208950;0.12;Vilniaus m.;Kelmijos Sodø 43-ioji g.;41;NULL;E20000178401023621203E1C;54.600940;25.254790;43549;Ekonovus
11207082;13-L-208946;0.12;Vilniaus m.;Kelmijos Sodø 48-oji g.;10;NULL;E20000178401015621203D7C;54.600960;25.257550;43536;Ekonovus
11207083;13-L-208946;0.12;Vilniaus m.;Kelmijos Sodø 48-oji g.;10;NULL;E20000178401015621203D7C;54.600960;25.257550;43550;Ekonovus
11208074;13-L-209569;0.24;Vilniaus m.;Kelmijos Sodø 48-oji g.;6;NULL;E2000017840101571200A10C;54.600960;25.257550;43536;Ekonovus
11208075;13-L-209569;0.24;Vilniaus m.;Kelmijos Sodø 48-oji g.;6;NULL;E2000017840101571200A10C;54.600960;25.257550;43550;Ekonovus
11212160;13-L-210047;0.24;Vilniaus m.;Kelmijos Sodø 44-oji g.;40;NULL;E20000175713028913309373;54.600960;25.255670;43535;Ekonovus
11212161;13-L-210047;0.24;Vilniaus m.;Kelmijos Sodø 44-oji g.;40;NULL;E20000175713028913309373;54.600960;25.255670;43549;Ekonovus
11138094;13-L-202390;0.12;Vilniaus m.;Kelmijos Sodø 44-oji g.;11;NULL;E20000170616006218305D12;54.600980;25.255610;43535;Ekonovus
11138095;13-L-202390;0.12;Vilniaus m.;Kelmijos Sodø 44-oji g.;11;NULL;E20000170616006218305D12;54.600980;25.255610;43549;Ekonovus
11138154;13-L-202400;0.12;Vilniaus m.;Kelmijos Sodø 59-oji g.;23;NULL;E20000170616014318305DAB;54.600980;25.265120;43536;Ekonovus
11138155;13-L-202400;0.12;Vilniaus m.;Kelmijos Sodø 59-oji g.;23;NULL;E20000170616014318305DAB;54.600980;25.265120;43550;Ekonovus
11163445;13-L-204044;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;4;NULL;E20000170616013018605B5C;54.600990;25.268640;43536;Ekonovus
11163446;13-L-204044;0.12;Vilniaus m.;Kelmijos Sodø 80-oji g.;4;NULL;E20000170616013018605B5C;54.600990;25.268640;43550;Ekonovus
11174920;13-L-205497;0.12;Vilniaus m.;Kelmijos Sodø 22-oji g.;18;NULL;E2000017060D02000400EDB8;54.600990;25.246660;43535;Ekonovus
11174921;13-L-205497;0.12;Vilniaus m.;Kelmijos Sodø 22-oji g.;18;NULL;E2000017060D02000400EDB8;54.600990;25.246660;43549;Ekonovus
11206264;13-L-209433;0.24;Vilniaus m.;Speigo g.;7;NULL;E20000178401011822203176;54.600990;25.141270;43530;Ekonovus
